"logFC.CW","ID","p.CW","logFC.CCW","p.CCW","logFC","call","Size"
0.650743221814801,"KNGAE0040",0.840233302723295,1.01515899325362,0.000111179499413175,0.844426792067882,"Inactive",335
0.121116665085656,"ORF71444",0.0528485554291007,1.32146331723049,0.000328033738804875,0.842685665168217,"Inactive",1431
0.860193194976201,"KSUAT0004",0.0126597042679373,0.818926870626632,0.0332808082844451,0.839707573638831,"Inactive",320
0.638663927720314,"KNGAE0006",0.872050429782893,1.00908186068052,1.8155525608052e-05,0.835728674986432,"Inactive",203
0.906372402670756,"EKNGAE0006",0.0177372500336388,0.754939186996886,0.267175815778998,0.832641791389733,"Inactive",483
0.770382429587769,"EKNGAT0140",0.171173332008926,0.883329837489189,0.0185532576695028,0.82796117132958,"Inactive",448
0.635041050068813,"EKNGUT0097",0.931617460177625,0.987607620698802,0.000188129006347856,0.822067691731929,"Inactive",444
1.030795679144,"KUUUT0017",0.0081466190451703,0.572856826713433,0.681085454888799,0.819920295358679,"Inactive",268
0.17513217571233,"KSSAT0039",0.000171742836300075,1.25545428283965,2.96382684663036e-08,0.814136513952217,"Inactive",223
0.671627351709907,"EKNGAT0045",0.710758305365458,0.933749962246363,0.0151267045707904,0.808633604009219,"Inactive",448
0.311487429423971,"NC4",0.00259672418458301,1.16895471128873,1.87014787260914e-06,0.803009487053146,"Inactive",319
0.629401672863115,"EKUUAE0087",0.968525045890402,0.954766264384587,0.00333835627988777,0.801236849596466,"Inactive",489
0.210922732280701,"TRE4_0078A",0.00212553186473414,1.21728174710831,0.000617140870639045,0.800127689008996,"Inactive",729
0.723394064199001,"ORF53871",0.683879166320198,0.872407225103655,0.0974764398097059,0.799823699942825,"Inactive",945
0.0975420187494747,"ORF71650",0.0406058341168142,1.26985412934313,0.000464654733666612,0.799634771512979,"Inactive",912
1.47509101691389,"MYC_E4.5",3.4450029510171e-07,-0.520632983546527,1.70206397305344e-08,0.797875326199994,"Inactive",929
0.686805817932165,"TRE4_0123A",0.631727006343187,0.898314714612578,0.0333817887990223,0.796432880150286,"Inactive",520
1.28352358170429,"EKSUAT0136",1.1630160154643e-05,0.0510863909784917,0.000690610210299996,0.795090660250465,"Inactive",581
0.700101769079164,"NC22",0.472816684811049,0.87481479434774,0.0341931624439094,0.790101425784854,"Inactive",293
-0.193580898417204,"EKUUUT0142",1.0795807360827e-06,1.36723864269889,1.34137750778248e-08,0.788349864600116,"Inactive",470
0.451266920449604,"KUUAT0095",0.0291017594267199,1.06057805444145,5.83207356319566e-06,0.78785345167322,"Inactive",198
0.980368449898289,"KUUAT0057",0.00221927559665846,0.56234456390985,0.523098467851946,0.786444248822386,"Inactive",418
0.427419711086986,"ORF55309",0.366802804266467,1.06366594731908,0.0171411656996397,0.780336277830691,"Inactive",1050
0.724365049472473,"ORF52797",0.559305218844435,0.830587992803578,0.273039459030487,0.778453925026621,"Inactive",942
0.925137818851032,"EKSUUT0142",0.0287579713013488,0.601262207670849,0.853663023748977,0.772269487158637,"Inactive",531
0.304857280328847,"EKNGUT0108",0.0773740853142962,1.11941549758358,0.0545285805283179,0.768876973514018,"Inactive",523
1.00599193035496,"ORF70423",0.0830455078510945,0.482190603809352,0.438531456337518,0.767733994687352,"Inactive",1560
0.328015464466103,"EKNGAT0149",0.0470581077423898,1.10127153582794,0.00108495909340953,0.765841262882502,"Inactive",459
0.714858455607536,"EKNGAE0109",0.468507326457594,0.814377321175125,0.0594372790235154,0.765475834917474,"Inactive",486
-0.349571057009922,"EKNGAE0153",1.58532989794057e-06,1.38291805954353,2.20533117704583e-07,0.762463949608058,"Inactive",439
0.845117932074392,"EKNGAE0136",0.0692566334002112,0.667660788607329,0.794232461656772,0.759116132497239,"Inactive",460
-0.128520529627358,"KUUAT0066",2.64053639948301e-07,1.30201346661828,2.55945235712182e-08,0.757235248774962,"Inactive",237
1.51582549264184,"KUUAE0077",5.29111157722657e-10,-0.959521940593905,5.24656254411768e-08,0.754396404713343,"Inactive",322
0.938319195231481,"EKNGAE0057",0.0151595500639245,0.542064853352587,0.462263897590048,0.753754004807605,"Inactive",524
0.785346385760058,"EKNGUT0018",0.255648809017082,0.721255076213337,0.662413716119316,0.753656606458092,"Inactive",547
1.30180407004083,"EKNGAE0030",4.27953148949875e-06,-0.14709850832165,2.04838763633119e-06,0.752078313125096,"Inactive",511
1.43124768696933,"KUUAE0102",6.01618967220719e-10,-0.584744215468832,5.48356309012223e-11,0.749991551224981,"Inactive",264
-0.00363158476405778,"EKNGAT0116",0.00108139955149322,1.24212981233335,0.00109601684697059,0.749731952431923,"Inactive",499
0.05901858488464,"ORF55801",0.0306451165769023,1.21284079408888,0.0150589602835011,0.74832938659004,"Inactive",1254
0.944000366256134,"KUUAE0139",0.00111192415040307,0.521522680796076,0.34235802274873,0.748171334315583,"Inactive",229
0.267572766433986,"ORF53038",0.0793013836261705,1.10369919533053,0.00264538070797137,0.745379793148959,"Inactive",867
0.00545491820607957,"KNGAE0043",5.27642905063036e-05,1.22872534103679,1.1210311747501e-07,0.743035169519198,"Inactive",335
0.967324384333729,"KNGAE0093",0.00042236103294045,0.474949925861916,0.0675559952130646,0.742041181597314,"Inactive",263
-0.0480379112429669,"KNGAE0027",1.25279582296277e-07,1.24360899529695,3.33727584172424e-08,0.737752639754013,"Inactive",249
-0.236291521811977,"EKNGAT0097",0.00213894407414698,1.31182552680663,0.00577735907907829,0.736162983492095,"Inactive",495
0.65621259631515,"ORF54970",0.89346526412309,0.811258505036825,0.312500916175138,0.735817389996408,"Inactive",792
0.667067730640412,"TRE4_0190A",0.85565663164961,0.800715266018516,0.443350038988991,0.735438540501884,"Inactive",1555
-0.19279217010701,"ORF55864",0.000682309247088973,1.29038981833034,2.46616432960427e-06,0.731553495488786,"Inactive",732
0.354050501613262,"TRE4_0197A",0.0127537838941068,1.02709567546128,0.000140254307666666,0.729470825053096,"Inactive",368
0.925032757976913,"EKNGAE0154",0.00678907422396271,0.502037906752073,0.214819028188824,0.728982759174211,"Inactive",433
0.628848618843804,"ORF54004",0.984642017583714,0.821060310055102,0.391463556764097,0.728153169006294,"Inactive",1176
0.472382880396351,"KNGAT0068",0.064048501835183,0.943471259665337,0.000539077626226828,0.727070519419679,"Inactive",228
0.497882987495959,"ORF53528",0.472565799458365,0.922696584096649,0.0190556193532608,0.725869859223097,"Inactive",468
1.54922988551069,"KUUUT0041",3.1926915725151e-11,-1.40479500736567,5.65737769686215e-13,0.72433618367228,"Inactive",213
-0.384938684588931,"EKSUAT0054",4.55585193585532e-05,1.33594241100282,2.30500338256216e-07,0.718181789867275,"Inactive",611
0.954766495458661,"EKSUUT0077",0.00561462838276273,0.429229990226777,0.106891103530944,0.715797013707135,"Inactive",486
0.631436131374897,"EKUUAE0116",0.953463780651363,0.789014856687812,0.0581129129421741,0.712375872360821,"Inactive",482
1.3182675109734,"KUUAE0083",8.09565187744834e-09,-0.369406960192361,1.53429675606103e-09,0.708304399004761,"Inactive",163
1.05026580598083,"KSUUT0146",2.455869989193e-05,0.235990990983795,0.00028380697648043,0.699830016493116,"Inactive",280
1.3979292004642,"ORF54588",2.00012071456958e-06,-0.708106760565714,1.31244333156937e-08,0.699264430614997,"Inactive",564
0.25076686437537,"EKNGAT0088",0.00107079043498163,1.04006010514454,0.00208297977515384,0.698730878287906,"Inactive",487
0.751462391220145,"EKUUAE0091",0.395005873632343,0.640462132362019,0.91927123994015,0.697029536863225,"Inactive",496
1.26373685291188,"KSUUT0032",4.65896530674847e-08,-0.259975515968443,3.11952243911898e-08,0.694332392530523,"Inactive",188
-0.732744285812145,"ORF71584",0.00025824419077805,1.39264192416791,1.33411789813357e-05,0.690349446673991,"Inactive",1038
0.306254742517453,"KSSAT0026",0.00435623019552955,0.99219103814051,0.000266494319254381,0.689611061965544,"Inactive",302
1.43807418973056,"EKNGAT0047",1.20230649373707e-08,-0.966773325035911,6.51216796474145e-10,0.687615440749781,"Inactive",447
1.18997861526745,"KUUAE0051",6.96978805574007e-06,-0.0911815807518611,1.53745059310503e-06,0.687171439938798,"Inactive",286
0.458547714916903,"KSSAT0043",0.0695731527903634,0.878529229606539,0.00410333348571516,0.68376736220529,"Inactive",267
0.594577904156653,"EKSUAT0045",0.871810546301504,0.762315730226376,0.269730883922621,0.680883242090474,"Inactive",615
-0.394181823254003,"EKNGUT0056",0.000187663841955454,1.28781825151338,3.54985864023006e-07,0.679201365465848,"Inactive",434
0.11343308037236,"ORF53536",0.0156962648000801,1.07479685807725,0.000960703147006747,0.67275340610262,"Inactive",798
0.883753619401863,"ORF70611",0.165811207279043,0.42005397727074,0.218525922169471,0.670453990394397,"Inactive",933
1.2562765043876,"EKSSAT0147",0.000210979242928543,-0.338724144031587,2.39543064184125e-05,0.668811007073416,"Inactive",558
0.781073370637902,"KNGUT0038",0.200756721821534,0.546533062509691,0.402572096757775,0.668564157368406,"Inactive",332
0.653437842061286,"KUUAE0145",0.759676238308748,0.682902554833338,0.558693642322744,0.668245418277731,"Inactive",200
0.227802014986496,"ORF71559",0.151841831846837,1.00373424807278,0.064396040207394,0.667316719747197,"Inactive",1401
0.260388495843678,"KUUAT0145",0.00073676769487031,0.979294255324812,5.51457560064344e-05,0.664165119132788,"Inactive",220
0.438452946131161,"ORF71447",0.463444871151462,0.856826824092266,0.184236904463329,0.662752814248857,"Inactive",897
0.725033449160324,"EKSUUT0098",0.402572096757775,0.589918524620286,0.748712558019977,0.659057174724715,"Inactive",602
0.62070643699888,"KNGAT0026",0.966790212976722,0.689380541963044,0.553661474818217,0.655452072668004,"Inactive",268
1.15329715272356,"KSUAT0087",9.49562744829705e-06,-0.14059493873644,8.98946392084445e-08,0.646790014999123,"Inactive",271
0.254730645286952,"EKNGUT0046",0.0109675736370193,0.954613907785673,0.000764509869723009,0.646703620833592,"Inactive",446
-0.084078430616367,"KSSAT0010",3.12746980185741e-05,1.12609231227972,7.24612550678147e-05,0.644342872078335,"Inactive",294
0.686240929102364,"ORF56176",0.766832418660012,0.593167942068356,0.920785941407586,0.640454860906031,"Inactive",1419
0.409404664743966,"ORF52755",0.371594537296222,0.839478911099874,0.347077891162522,0.640408693969666,"Inactive",1335
0.673792852756764,"KNGAT0096",0.526396346944365,0.598651114458783,0.753029318120903,0.636711141276089,"Inactive",248
1.10957408445439,"EKUUUT0157",9.26219793567924e-05,-0.0969327190258106,2.40450417324021e-05,0.62893133591228,"Inactive",462
0.558061967540651,"EKNGAT0060",0.708110954646716,0.696458478639463,0.691322836900425,0.628919119644416,"Inactive",465
0.813438659213838,"EKNGAT0075",0.142960152463719,0.416750411640207,0.247392687093993,0.628686140461574,"Inactive",582
0.829523841127168,"HS002",0.0339504732841341,0.388669986652105,0.0397951884297433,0.625871130004122,"Inactive",604
0.785350375530785,"ORF54664",0.496536254885953,0.444704736194691,0.433863422949108,0.625058339286279,"Inactive",978
-1.05968777065054,"EKUUAT0095",1.73300414642138e-08,1.37910411846404,9.8074337482655e-09,0.623306843878106,"Inactive",478
0.900546057528231,"KSUUT0040",0.00548921733035929,0.277416036502202,0.00218307290149572,0.622365596625753,"Inactive",312
1.13224764422244,"EKUUUT0155",7.58384702284952e-05,-0.183683607003783,2.03798137595513e-06,0.619390400382153,"Inactive",520
1.09230717244687,"EKUUAT0056",0.000119205385888134,-0.0939129136774168,4.4440531300204e-05,0.617827591580327,"Inactive",472
0.675542485110351,"EKNGAE0155",0.626621634561912,0.555965234352527,0.527026859654031,0.616992394855008,"Inactive",464
0.826697512726026,"ORF55969",0.0699871561702956,0.359240721400315,0.0425523669545815,0.611819826865844,"Inactive",351
0.98246852439136,"KSUAT0138",0.00639559830850662,0.107179927591309,1.83671915407464e-05,0.610210572311753,"Inactive",317
0.86100573806163,"TRE4_0060A",0.0184274672417105,0.305734210683633,0.0199589764492955,0.60992114661801,"Inactive",309
0.8171333428646,"KUUAE0003",0.0363298965631889,0.367643829478865,0.00488616457593761,0.609823741055697,"Inactive",233
0.0374743511145791,"ORF56629",0.0569946225248382,1.01686482011358,0.0736879030469433,0.608729929148957,"Inactive",1770
0.359188019667797,"KNGAT0100",0.00906726584950796,0.818756742431354,0.0291592365421649,0.607194910772551,"Inactive",269
1.01626045007552,"TRE4_0183A",0.00147631561607169,0.0340413317482176,0.000931887778171101,0.607174294066973,"Inactive",448
1.17073167714083,"KUUAE0040",3.62061419878667e-07,-0.331386674097364,8.43286771837202e-10,0.606930451079017,"Inactive",155
0.726776650645928,"ORF56127",0.322556535966613,0.473779986438694,0.223354508237148,0.605817037917444,"Inactive",276
-0.0695576463757982,"ORF54731",0.0124766296983037,1.05882960062232,0.0324841604265031,0.602253011392849,"Inactive",1515
0.592538424825436,"KNGAT0129",0.723537979794412,0.609697641502058,0.899272099069471,0.601143544184191,"Inactive",284
0.0983408217398472,"KSUAT0144",1.96713798905761e-05,0.962378283880918,0.000867482856465106,0.594099886320606,"Inactive",309
0.3660159361088,"KSSAT0003",0.039625820000109,0.790754106952746,0.10168349539078,0.593959582778211,"Inactive",352
0.56464623255828,"KNGAT0113",0.549454081845248,0.613533804138385,0.915260694205938,0.589297085698562,"Inactive",288
-0.345707315949988,"EKSUUT0114",5.06096694998012e-05,1.14554612401647,0.00061287027523952,0.58458767628043,"Inactive",568
0.625941206073302,"EKUUUT0138",0.989729108190149,0.539793467721115,0.455901703754402,0.583510259542153,"Inactive",440
0.382928780410276,"EKNGAT0145",0.0684478409841459,0.758441402038958,0.309545265325211,0.58286831978772,"Inactive",448
-1.85360414992017,"KUUAT0023",6.1242460593726e-12,1.44245846151349,1.78736756347688e-09,0.582332649267465,"Inactive",258
-0.549756928528761,"KNGAE0028",1.31543251595808e-09,1.20514601020912,1.90947714162427e-06,0.579537996645311,"Inactive",269
0.192994338809803,"EKNGAT0119",0.0674721512492187,0.878477048331314,0.38410655095332,0.576070960348441,"Inactive",731
0.968657061973218,"KSUAT0118",0.00232843342629319,0.0289323911085211,7.0898140678704e-06,0.573992433536166,"Inactive",308
0.801268338631965,"EKUUAT0020",0.0955066765510896,0.302491275133159,0.0209882841335321,0.573328324453446,"Inactive",486
0.714130315494268,"ORF52851",0.628267313512823,0.40887311761056,0.132143842050889,0.569560302205069,"Inactive",720
0.479742022266948,"KNGAE0030",0.211490013915944,0.643174134263319,0.840233302723295,0.563771091815676,"Inactive",231
0.508850210266158,"ORF53030",0.620695414306189,0.616600812604997,0.97683560580315,0.56373122422508,"Inactive",1653
